x,y
11129,5564.5
11130,5565.0
11131,5565.5
11132,5566.0
11133,5566.5
11134,5567.0
11135,5567.5
11136,5568.0
11137,5568.5
11138,5569.0
11139,5569.5
11140,5570.0
11141,5570.5
11142,5571.0
11143,5571.5
11144,5572.0
11145,5572.5
11146,5573.0
11147,5573.5
11148,5574.0
11149,5574.5
11150,5575.0
11151,5575.5
11152,5576.0
11153,5576.5
11154,5577.0
11155,5577.5
11156,5578.0
11157,5578.5
11158,5579.0
11159,5579.5
11160,5580.0
11161,5580.5
11162,5581.0
11163,5581.5
11164,5582.0
11165,5582.5
11166,5583.0
11167,5583.5
11168,5584.0
11169,5584.5
11170,5585.0
11171,5585.5
11172,5586.0
11173,5586.5
11174,5587.0
11175,5587.5
11176,5588.0
11177,5588.5
11178,5589.0
11179,5589.5
11180,5590.0
11181,5590.5
11182,5591.0
11183,5591.5
11184,5592.0
11185,5592.5
11186,5593.0
11187,5593.5
11188,5594.0
11189,5594.5
11190,5595.0
11191,5595.5
11192,5596.0
11193,5596.5
11194,5597.0
11195,5597.5
11196,5598.0
11197,5598.5
11198,5599.0
11199,5599.5
11200,5600.0
11201,5600.5
11202,5601.0
11203,5601.5
11204,5602.0
11205,5602.5
11206,5603.0
11207,5603.5
11208,5604.0
11209,5604.5
11210,5605.0
11211,5605.5
11212,5606.0
11213,5606.5
11214,5607.0
11215,5607.5
11216,5608.0
11217,5608.5
11218,5609.0
11219,5609.5
11220,5610.0
11221,5610.5
11222,5611.0
11223,5611.5
11224,5612.0
11225,5612.5
11226,5613.0
11227,5613.5
11228,5614.0
11229,5614.5
11230,5615.0
11231,5615.5
11232,5616.0
11233,5616.5
11234,5617.0
11235,5617.5
11236,5618.0
11237,5618.5
11238,5619.0
11239,5619.5
11240,5620.0
11241,5620.5
11242,5621.0
11243,5621.5
11244,5622.0
11245,5622.5
11246,5623.0
11247,5623.5
11248,5624.0
11249,5624.5
11250,5625.0
11251,5625.5
11252,5626.0
11253,5626.5
11254,5627.0
11255,5627.5
11256,5628.0
11257,5628.5
11258,5629.0
11259,5629.5
11260,5630.0
11261,5630.5
11262,5631.0
11263,5631.5
11264,5632.0
11265,5632.5
11266,5633.0
11267,5633.5
11268,5634.0
11269,5634.5
11270,5635.0
11271,5635.5
11272,5636.0
11273,5636.5
11274,5637.0
11275,5637.5
11276,5638.0
11277,5638.5
11278,5639.0
11279,5639.5
11280,5640.0
11281,5640.5
11282,5641.0
11283,5641.5
11284,5642.0
11285,5642.5
11286,5643.0
11287,5643.5
11288,5644.0
11289,5644.5
11290,5645.0
11291,5645.5
11292,5646.0
11293,5646.5
11294,5647.0
11295,5647.5
11296,5648.0
11297,5648.5
11298,5649.0
11299,5649.5
11300,5650.0
11301,5650.5
11302,5651.0
11303,5651.5
11304,5652.0
11305,5652.5
11306,5653.0
11307,5653.5
11308,5654.0
11309,5654.5
11310,5655.0
11311,5655.5
11312,5656.0
11313,5656.5
11314,5657.0
11315,5657.5
11316,5658.0
11317,5658.5
11318,5659.0
11319,5659.5
11320,5660.0
11321,5660.5
11322,5661.0
11323,5661.5
11324,5662.0
11325,5662.5
11326,5663.0
11327,5663.5
11328,5664.0
11329,5664.5
11330,5665.0
11331,5665.5
11332,5666.0
11333,5666.5
11334,5667.0
11335,5667.5
11336,5668.0
11337,5668.5
11338,5669.0
11339,5669.5
11340,5670.0
11341,5670.5
11342,5671.0
11343,5671.5
11344,5672.0
11345,5672.5
11346,5673.0
11347,5673.5
11348,5674.0
11349,5674.5
11350,5675.0
11351,5675.5
11352,5676.0
11353,5676.5
11354,5677.0
11355,5677.5
11356,5678.0
11357,5678.5
11358,5679.0
11359,5679.5
11360,5680.0
11361,5680.5
11362,5681.0
11363,5681.5
11364,5682.0
11365,5682.5
11366,5683.0
11367,5683.5
11368,5684.0
11369,5684.5
11370,5685.0
11371,5685.5
11372,5686.0
11373,5686.5
11374,5687.0
11375,5687.5
11376,5688.0
11377,5688.5
11378,5689.0
11379,5689.5
11380,5690.0
11381,5690.5
11382,5691.0
11383,5691.5
11384,5692.0
11385,5692.5
11386,5693.0
11387,5693.5
11388,5694.0
11389,5694.5
11390,5695.0
11391,5695.5
11392,5696.0
11393,5696.5
11394,5697.0
11395,5697.5
11396,5698.0
11397,5698.5
11398,5699.0
11399,5699.5
11400,5700.0
11401,5700.5
11402,5701.0
11403,5701.5
11404,5702.0
11405,5702.5
11406,5703.0
11407,5703.5
11408,5704.0
11409,5704.5
11410,5705.0
11411,5705.5
11412,5706.0
11413,5706.5
11414,5707.0
11415,5707.5
11416,5708.0
11417,5708.5
11418,5709.0
11419,5709.5
11420,5710.0
11421,5710.5
11422,5711.0
11423,5711.5
11424,5712.0
11425,5712.5
11426,5713.0
11427,5713.5
11428,5714.0
11429,5714.5
11430,5715.0
11431,5715.5
11432,5716.0
11433,5716.5
11434,5717.0
11435,5717.5
11436,5718.0
11437,5718.5
11438,5719.0
11439,5719.5
11440,5720.0
11441,5720.5
11442,5721.0
11443,5721.5
11444,5722.0
11445,5722.5
11446,5723.0
11447,5723.5
11448,5724.0
11449,5724.5
11450,5725.0
11451,5725.5
11452,5726.0
11453,5726.5
11454,5727.0
11455,5727.5
11456,5728.0
11457,5728.5
11458,5729.0
11459,5729.5
11460,5730.0
11461,5730.5
11462,5731.0
11463,5731.5
11464,5732.0
11465,5732.5
11466,5733.0
11467,5733.5
11468,5734.0
11469,5734.5
11470,5735.0
11471,5735.5
11472,5736.0
11473,5736.5
11474,5737.0
11475,5737.5
11476,5738.0
11477,5738.5
11478,5739.0
11479,5739.5
11480,5740.0
11481,5740.5
11482,5741.0
11483,5741.5
11484,5742.0
11485,5742.5
11486,5743.0
11487,5743.5
11488,5744.0
11489,5744.5
11490,5745.0
11491,5745.5
11492,5746.0
11493,5746.5
11494,5747.0
11495,5747.5
11496,5748.0
11497,5748.5
11498,5749.0
11499,5749.5
11500,5750.0
11501,5750.5
11502,5751.0
11503,5751.5
11504,5752.0
11505,5752.5
11506,5753.0
11507,5753.5
11508,5754.0
11509,5754.5
11510,5755.0
11511,5755.5
11512,5756.0
11513,5756.5
11514,5757.0
11515,5757.5
11516,5758.0
11517,5758.5
11518,5759.0
11519,5759.5
11520,5760.0
11521,5760.5
11522,5761.0
11523,5761.5
11524,5762.0
11525,5762.5
11526,5763.0
11527,5763.5
11528,5764.0
11529,5764.5
11530,5765.0
11531,5765.5
11532,5766.0
11533,5766.5
11534,5767.0
11535,5767.5
11536,5768.0
11537,5768.5
11538,5769.0
11539,5769.5
11540,5770.0
11541,5770.5
11542,5771.0
11543,5771.5
11544,5772.0
11545,5772.5
11546,5773.0
11547,5773.5
11548,5774.0
11549,5774.5
11550,5775.0
11551,5775.5
11552,5776.0
11553,5776.5
11554,5777.0
11555,5777.5
11556,5778.0
11557,5778.5
11558,5779.0
11559,5779.5
11560,5780.0
11561,5780.5
11562,5781.0
11563,5781.5
11564,5782.0
11565,5782.5
11566,5783.0
11567,5783.5
11568,5784.0
11569,5784.5
11570,5785.0
11571,5785.5
11572,5786.0
11573,5786.5
11574,5787.0
11575,5787.5
11576,5788.0
11577,5788.5
11578,5789.0
11579,5789.5
11580,5790.0
11581,5790.5
11582,5791.0
11583,5791.5
11584,5792.0
11585,5792.5
11586,5793.0
11587,5793.5
11588,5794.0
11589,5794.5
11590,5795.0
11591,5795.5
11592,5796.0
11593,5796.5
11594,5797.0
11595,5797.5
11596,5798.0
11597,5798.5
11598,5799.0
11599,5799.5
11600,5800.0
11601,5800.5
11602,5801.0
11603,5801.5
11604,5802.0
11605,5802.5
11606,5803.0
11607,5803.5
11608,5804.0
11609,5804.5
11610,5805.0
11611,5805.5
11612,5806.0
11613,5806.5
11614,5807.0
11615,5807.5
11616,5808.0
11617,5808.5
11618,5809.0
11619,5809.5
11620,5810.0
11621,5810.5
11622,5811.0
11623,5811.5
11624,5812.0
11625,5812.5
11626,5813.0
11627,5813.5
11628,5814.0
11629,5814.5
11630,5815.0
11631,5815.5
11632,5816.0
11633,5816.5
11634,5817.0
11635,5817.5
11636,5818.0
11637,5818.5
11638,5819.0
11639,5819.5
11640,5820.0
11641,5820.5
11642,5821.0
11643,5821.5
11644,5822.0
11645,5822.5
11646,5823.0
11647,5823.5
11648,5824.0
11649,5824.5
11650,5825.0
11651,5825.5
11652,5826.0
11653,5826.5
11654,5827.0
11655,5827.5
11656,5828.0
11657,5828.5
11658,5829.0
11659,5829.5
11660,5830.0
11661,5830.5
11662,5831.0
11663,5831.5
11664,5832.0
11665,5832.5
11666,5833.0
11667,5833.5
11668,5834.0
11669,5834.5
11670,5835.0
11671,5835.5
11672,5836.0
11673,5836.5
11674,5837.0
11675,5837.5
11676,5838.0
11677,5838.5
11678,5839.0
11679,5839.5
11680,5840.0
11681,5840.5
11682,5841.0
11683,5841.5
11684,5842.0
11685,5842.5
11686,5843.0
11687,5843.5
11688,5844.0
11689,5844.5
11690,5845.0
11691,5845.5
11692,5846.0
11693,5846.5
11694,5847.0
11695,5847.5
11696,5848.0
11697,5848.5
11698,5849.0
11699,5849.5
11700,5850.0
11701,5850.5
11702,5851.0
11703,5851.5
11704,5852.0
11705,5852.5
11706,5853.0
11707,5853.5
11708,5854.0
11709,5854.5
11710,5855.0
11711,5855.5
11712,5856.0
11713,5856.5
11714,5857.0
11715,5857.5
11716,5858.0
11717,5858.5
11718,5859.0
11719,5859.5
11720,5860.0
11721,5860.5
11722,5861.0
11723,5861.5
11724,5862.0
11725,5862.5
11726,5863.0
11727,5863.5
11728,5864.0
11729,5864.5
11730,5865.0
11731,5865.5
11732,5866.0
11733,5866.5
11734,5867.0
11735,5867.5
11736,5868.0
11737,5868.5
11738,5869.0
11739,5869.5
11740,5870.0
11741,5870.5
11742,5871.0
11743,5871.5
11744,5872.0
11745,5872.5
11746,5873.0
11747,5873.5
11748,5874.0
11749,5874.5
11750,5875.0
11751,5875.5
11752,5876.0
11753,5876.5
11754,5877.0
11755,5877.5
11756,5878.0
11757,5878.5
11758,5879.0
11759,5879.5
11760,5880.0
11761,5880.5
11762,5881.0
11763,5881.5
11764,5882.0
11765,5882.5
11766,5883.0
11767,5883.5
11768,5884.0
11769,5884.5
11770,5885.0
11771,5885.5
11772,5886.0
11773,5886.5
11774,5887.0
11775,5887.5
11776,5888.0
11777,5888.5
11778,5889.0
11779,5889.5
11780,5890.0
11781,5890.5
11782,5891.0
11783,5891.5
11784,5892.0
11785,5892.5
11786,5893.0
11787,5893.5
11788,5894.0
11789,5894.5
11790,5895.0
11791,5895.5
11792,5896.0
11793,5896.5
11794,5897.0
11795,5897.5
11796,5898.0
11797,5898.5
11798,5899.0
11799,5899.5
11800,5900.0
11801,5900.5
11802,5901.0
11803,5901.5
11804,5902.0
11805,5902.5
11806,5903.0
11807,5903.5
11808,5904.0
11809,5904.5
11810,5905.0
11811,5905.5
11812,5906.0
11813,5906.5
11814,5907.0
11815,5907.5
11816,5908.0
11817,5908.5
11818,5909.0
11819,5909.5
11820,5910.0
11821,5910.5
11822,5911.0
11823,5911.5
11824,5912.0
11825,5912.5
11826,5913.0
11827,5913.5
11828,5914.0
11829,5914.5
11830,5915.0
11831,5915.5
11832,5916.0
11833,5916.5
11834,5917.0
11835,5917.5
11836,5918.0
11837,5918.5
11838,5919.0
11839,5919.5
11840,5920.0
11841,5920.5
11842,5921.0
11843,5921.5
11844,5922.0
11845,5922.5
11846,5923.0
11847,5923.5
11848,5924.0
11849,5924.5
11850,5925.0
11851,5925.5
11852,5926.0
11853,5926.5
11854,5927.0
11855,5927.5
11856,5928.0
11857,5928.5
11858,5929.0
11859,5929.5
11860,5930.0
11861,5930.5
11862,5931.0
11863,5931.5
11864,5932.0
11865,5932.5
11866,5933.0
11867,5933.5
11868,5934.0
11869,5934.5
11870,5935.0
11871,5935.5
11872,5936.0
11873,5936.5
11874,5937.0
11875,5937.5
11876,5938.0
11877,5938.5
11878,5939.0
11879,5939.5
11880,5940.0
11881,5940.5
11882,5941.0
11883,5941.5
11884,5942.0
11885,5942.5
11886,5943.0
11887,5943.5
11888,5944.0
11889,5944.5
11890,5945.0
11891,5945.5
11892,5946.0
11893,5946.5
11894,5947.0
11895,5947.5
11896,5948.0
11897,5948.5
11898,5949.0
11899,5949.5
11900,5950.0
11901,5950.5
11902,5951.0
11903,5951.5
11904,5952.0
11905,5952.5
11906,5953.0
11907,5953.5
11908,5954.0
11909,5954.5
11910,5955.0
11911,5955.5
11912,5956.0
11913,5956.5
11914,5957.0
11915,5957.5
11916,5958.0
11917,5958.5
11918,5959.0
11919,5959.5
11920,5960.0
11921,5960.5
11922,5961.0
11923,5961.5
11924,5962.0
11925,5962.5
11926,5963.0
11927,5963.5
11928,5964.0
11929,5964.5
11930,5965.0
11931,5965.5
11932,5966.0
11933,5966.5
11934,5967.0
11935,5967.5
11936,5968.0
11937,5968.5
11938,5969.0
11939,5969.5
11940,5970.0
11941,5970.5
11942,5971.0
11943,5971.5
11944,5972.0
11945,5972.5
11946,5973.0
11947,5973.5
11948,5974.0
11949,5974.5
11950,5975.0
11951,5975.5
11952,5976.0
11953,5976.5
11954,5977.0
11955,5977.5
11956,5978.0
11957,5978.5
11958,5979.0
11959,5979.5
11960,5980.0
11961,5980.5
11962,5981.0
11963,5981.5
11964,5982.0
11965,5982.5
11966,5983.0
11967,5983.5
11968,5984.0
11969,5984.5
11970,5985.0
11971,5985.5
11972,5986.0
11973,5986.5
11974,5987.0
11975,5987.5
11976,5988.0
11977,5988.5
11978,5989.0
11979,5989.5
11980,5990.0
11981,5990.5
11982,5991.0
11983,5991.5
11984,5992.0
11985,5992.5
11986,5993.0
11987,5993.5
11988,5994.0
11989,5994.5
11990,5995.0
11991,5995.5
11992,5996.0
11993,5996.5
11994,5997.0
11995,5997.5
11996,5998.0
11997,5998.5
11998,5999.0
11999,5999.5
12000,6000.0
12001,6000.5
12002,6001.0
12003,6001.5
12004,6002.0
12005,6002.5
12006,6003.0
12007,6003.5
12008,6004.0
12009,6004.5
12010,6005.0
12011,6005.5
12012,6006.0
12013,6006.5
12014,6007.0
12015,6007.5
12016,6008.0
12017,6008.5
12018,6009.0
12019,6009.5
12020,6010.0
12021,6010.5
12022,6011.0
12023,6011.5
12024,6012.0
12025,6012.5
12026,6013.0
12027,6013.5
12028,6014.0
12029,6014.5
12030,6015.0
12031,6015.5
12032,6016.0
12033,6016.5
12034,6017.0
12035,6017.5
12036,6018.0
12037,6018.5
12038,6019.0
12039,6019.5
12040,6020.0
12041,6020.5
12042,6021.0
12043,6021.5
12044,6022.0
12045,6022.5
12046,6023.0
12047,6023.5
12048,6024.0
12049,6024.5
12050,6025.0
12051,6025.5
12052,6026.0
12053,6026.5
12054,6027.0
12055,6027.5
12056,6028.0
12057,6028.5
12058,6029.0
12059,6029.5
12060,6030.0
12061,6030.5
12062,6031.0
12063,6031.5
12064,6032.0
12065,6032.5
12066,6033.0
12067,6033.5
12068,6034.0
12069,6034.5
12070,6035.0
12071,6035.5
12072,6036.0
12073,6036.5
12074,6037.0
12075,6037.5
12076,6038.0
12077,6038.5
12078,6039.0
12079,6039.5
12080,6040.0
12081,6040.5
12082,6041.0
12083,6041.5
12084,6042.0
12085,6042.5
12086,6043.0
12087,6043.5
12088,6044.0
12089,6044.5
12090,6045.0
12091,6045.5
12092,6046.0
12093,6046.5
12094,6047.0
12095,6047.5
12096,6048.0
12097,6048.5
12098,6049.0
12099,6049.5
12100,6050.0
12101,6050.5
12102,6051.0
12103,6051.5
12104,6052.0
12105,6052.5
12106,6053.0
12107,6053.5
12108,6054.0
12109,6054.5
12110,6055.0
12111,6055.5
12112,6056.0
12113,6056.5
12114,6057.0
12115,6057.5
12116,6058.0
12117,6058.5
12118,6059.0
12119,6059.5
12120,6060.0
12121,6060.5
12122,6061.0
12123,6061.5
12124,6062.0
12125,6062.5
12126,6063.0
12127,6063.5
12128,6064.0
12129,6064.5
12130,6065.0
12131,6065.5
12132,6066.0
12133,6066.5
12134,6067.0
12135,6067.5
12136,6068.0
12137,6068.5
12138,6069.0
12139,6069.5
12140,6070.0
12141,6070.5
12142,6071.0
12143,6071.5
12144,6072.0
12145,6072.5
12146,6073.0
12147,6073.5
12148,6074.0
12149,6074.5
12150,6075.0
12151,6075.5
12152,6076.0
12153,6076.5
12154,6077.0
12155,6077.5
12156,6078.0
12157,6078.5
12158,6079.0
12159,6079.5
12160,6080.0
12161,6080.5
12162,6081.0
12163,6081.5
12164,6082.0
12165,6082.5
12166,6083.0
12167,6083.5
12168,6084.0
12169,6084.5
12170,6085.0
12171,6085.5
12172,6086.0
12173,6086.5
12174,6087.0
12175,6087.5
12176,6088.0
12177,6088.5
12178,6089.0
12179,6089.5
12180,6090.0
12181,6090.5
12182,6091.0
12183,6091.5
12184,6092.0
12185,6092.5
12186,6093.0
12187,6093.5
12188,6094.0
12189,6094.5
12190,6095.0
12191,6095.5
12192,6096.0
12193,6096.5
12194,6097.0
12195,6097.5
12196,6098.0
12197,6098.5
12198,6099.0
12199,6099.5
12200,6100.0
12201,6100.5
12202,6101.0
12203,6101.5
12204,6102.0
12205,6102.5
12206,6103.0
12207,6103.5
12208,6104.0
12209,6104.5
12210,6105.0
12211,6105.5
12212,6106.0
12213,6106.5
12214,6107.0
12215,6107.5
12216,6108.0
12217,6108.5
12218,6109.0
12219,6109.5
12220,6110.0
12221,6110.5
12222,6111.0
12223,6111.5
12224,6112.0
12225,6112.5
12226,6113.0
12227,6113.5
12228,6114.0
12229,6114.5
12230,6115.0
12231,6115.5
12232,6116.0
12233,6116.5
12234,6117.0
12235,6117.5
12236,6118.0
12237,6118.5
12238,6119.0
12239,6119.5
12240,6120.0
12241,6120.5
12242,6121.0
12243,6121.5
12244,6122.0
12245,6122.5
12246,6123.0
12247,6123.5
12248,6124.0
12249,6124.5
12250,6125.0
12251,6125.5
12252,6126.0
12253,6126.5
12254,6127.0
12255,6127.5
12256,6128.0
12257,6128.5
12258,6129.0
12259,6129.5
12260,6130.0
12261,6130.5
12262,6131.0
12263,6131.5
12264,6132.0
12265,6132.5
12266,6133.0
12267,6133.5
12268,6134.0
12269,6134.5
12270,6135.0
12271,6135.5
12272,6136.0
12273,6136.5
12274,6137.0
12275,6137.5
12276,6138.0
12277,6138.5
12278,6139.0
12279,6139.5
12280,6140.0
12281,6140.5
12282,6141.0
12283,6141.5
12284,6142.0
12285,6142.5
12286,6143.0
12287,6143.5
12288,6144.0
12289,6144.5
12290,6145.0
12291,6145.5
12292,6146.0
12293,6146.5
12294,6147.0
12295,6147.5
12296,6148.0
12297,6148.5
12298,6149.0
12299,6149.5
12300,6150.0
12301,6150.5
12302,6151.0
12303,6151.5
12304,6152.0
12305,6152.5
12306,6153.0
12307,6153.5
12308,6154.0
12309,6154.5
12310,6155.0
12311,6155.5
12312,6156.0
12313,6156.5
12314,6157.0
12315,6157.5
12316,6158.0
12317,6158.5
12318,6159.0
12319,6159.5
12320,6160.0
12321,6160.5
12322,6161.0
12323,6161.5
12324,6162.0
12325,6162.5
12326,6163.0
12327,6163.5
12328,6164.0
12329,6164.5
12330,6165.0
12331,6165.5
12332,6166.0
12333,6166.5
12334,6167.0
12335,6167.5
12336,6168.0
12337,6168.5
12338,6169.0
12339,6169.5
12340,6170.0
12341,6170.5
12342,6171.0
12343,6171.5
12344,6172.0
12345,6172.5
12346,6173.0
12347,6173.5
12348,6174.0
12349,6174.5
12350,6175.0
12351,6175.5
12352,6176.0
12353,6176.5
12354,6177.0
12355,6177.5
12356,6178.0
12357,6178.5
12358,6179.0
12359,6179.5
12360,6180.0
12361,6180.5
12362,6181.0
12363,6181.5
12364,6182.0
12365,6182.5
12366,6183.0
12367,6183.5
12368,6184.0
12369,6184.5
12370,6185.0
12371,6185.5
12372,6186.0
12373,6186.5
12374,6187.0
12375,6187.5
12376,6188.0
12377,6188.5
12378,6189.0
12379,6189.5
12380,6190.0
12381,6190.5
12382,6191.0
12383,6191.5
12384,6192.0
12385,6192.5
12386,6193.0
12387,6193.5
12388,6194.0
12389,6194.5
12390,6195.0
12391,6195.5
12392,6196.0
12393,6196.5
12394,6197.0
12395,6197.5
12396,6198.0
12397,6198.5
12398,6199.0
12399,6199.5
12400,6200.0
12401,6200.5
12402,6201.0
12403,6201.5
12404,6202.0
12405,6202.5
12406,6203.0
12407,6203.5
12408,6204.0
12409,6204.5
12410,6205.0
12411,6205.5
12412,6206.0
12413,6206.5
12414,6207.0
12415,6207.5
12416,6208.0
12417,6208.5
12418,6209.0
12419,6209.5
12420,6210.0
12421,6210.5
12422,6211.0
12423,6211.5
12424,6212.0
12425,6212.5
12426,6213.0
12427,6213.5
12428,6214.0
12429,6214.5
12430,6215.0
12431,6215.5
12432,6216.0
12433,6216.5
12434,6217.0
12435,6217.5
12436,6218.0
12437,6218.5
12438,6219.0
12439,6219.5
12440,6220.0
12441,6220.5
12442,6221.0
12443,6221.5
12444,6222.0
12445,6222.5
12446,6223.0
12447,6223.5
12448,6224.0
12449,6224.5
12450,6225.0
12451,6225.5
12452,6226.0
12453,6226.5
12454,6227.0
12455,6227.5
12456,6228.0
12457,6228.5
12458,6229.0
12459,6229.5
12460,6230.0
12461,6230.5
12462,6231.0
12463,6231.5
12464,6232.0
12465,6232.5
12466,6233.0
12467,6233.5
12468,6234.0
12469,6234.5
12470,6235.0
12471,6235.5
12472,6236.0
12473,6236.5
12474,6237.0
12475,6237.5
12476,6238.0
12477,6238.5
12478,6239.0
12479,6239.5
12480,6240.0
12481,6240.5
12482,6241.0
12483,6241.5
12484,6242.0
12485,6242.5
12486,6243.0
12487,6243.5
12488,6244.0
12489,6244.5
12490,6245.0
12491,6245.5
12492,6246.0
12493,6246.5
12494,6247.0
12495,6247.5
12496,6248.0
12497,6248.5
12498,6249.0
12499,6249.5
12500,6250.0
12501,6250.5
12502,6251.0
12503,6251.5
12504,6252.0
12505,6252.5
12506,6253.0
12507,6253.5
12508,6254.0
12509,6254.5
12510,6255.0
12511,6255.5
12512,6256.0
12513,6256.5
12514,6257.0
12515,6257.5
12516,6258.0
12517,6258.5
12518,6259.0
12519,6259.5
12520,6260.0
12521,6260.5
12522,6261.0
12523,6261.5
12524,6262.0
12525,6262.5
12526,6263.0
12527,6263.5
12528,6264.0
12529,6264.5
12530,6265.0
12531,6265.5
12532,6266.0
12533,6266.5
12534,6267.0
12535,6267.5
12536,6268.0
12537,6268.5
12538,6269.0
12539,6269.5
12540,6270.0
12541,6270.5
12542,6271.0
12543,6271.5
12544,6272.0
12545,6272.5
12546,6273.0
12547,6273.5
12548,6274.0
12549,6274.5
12550,6275.0
12551,6275.5
12552,6276.0
12553,6276.5
12554,6277.0
12555,6277.5
12556,6278.0
12557,6278.5
12558,6279.0
12559,6279.5
12560,6280.0
12561,6280.5
12562,6281.0
12563,6281.5
12564,6282.0
12565,6282.5
12566,6283.0
12567,6283.5
12568,6284.0
12569,6284.5
12570,6285.0
12571,6285.5
12572,6286.0
12573,6286.5
12574,6287.0
12575,6287.5
12576,6288.0
12577,6288.5
12578,6289.0
12579,6289.5
12580,6290.0
12581,6290.5
12582,6291.0
12583,6291.5
12584,6292.0
12585,6292.5
12586,6293.0
12587,6293.5
12588,6294.0
12589,6294.5
12590,6295.0
12591,6295.5
12592,6296.0
12593,6296.5
12594,6297.0
12595,6297.5
12596,6298.0
12597,6298.5
12598,6299.0
12599,6299.5
12600,6300.0
12601,6300.5
12602,6301.0
12603,6301.5
12604,6302.0
12605,6302.5
12606,6303.0
12607,6303.5
12608,6304.0
12609,6304.5
12610,6305.0
12611,6305.5
12612,6306.0
12613,6306.5
12614,6307.0
12615,6307.5
12616,6308.0
12617,6308.5
12618,6309.0
12619,6309.5
12620,6310.0
12621,6310.5
12622,6311.0
12623,6311.5
12624,6312.0
12625,6312.5
12626,6313.0
12627,6313.5
12628,6314.0
12629,6314.5
12630,6315.0
12631,6315.5
12632,6316.0
12633,6316.5
12634,6317.0
12635,6317.5
12636,6318.0
12637,6318.5
12638,6319.0
12639,6319.5
12640,6320.0
12641,6320.5
12642,6321.0
12643,6321.5
12644,6322.0
12645,6322.5
12646,6323.0
12647,6323.5
12648,6324.0
12649,6324.5
12650,6325.0
12651,6325.5
12652,6326.0
12653,6326.5
12654,6327.0
12655,6327.5
12656,6328.0
12657,6328.5
12658,6329.0
12659,6329.5
12660,6330.0
12661,6330.5
12662,6331.0
12663,6331.5
12664,6332.0
12665,6332.5
12666,6333.0
12667,6333.5
12668,6334.0
12669,6334.5
12670,6335.0
12671,6335.5
12672,6336.0
12673,6336.5
12674,6337.0
12675,6337.5
12676,6338.0
12677,6338.5
12678,6339.0
12679,6339.5
12680,6340.0
12681,6340.5
12682,6341.0
12683,6341.5
12684,6342.0
12685,6342.5
12686,6343.0
12687,6343.5
12688,6344.0
12689,6344.5
12690,6345.0
12691,6345.5
12692,6346.0
12693,6346.5
12694,6347.0
12695,6347.5
12696,6348.0
12697,6348.5
12698,6349.0
12699,6349.5
12700,6350.0
12701,6350.5
12702,6351.0
12703,6351.5
12704,6352.0
12705,6352.5
12706,6353.0
12707,6353.5
12708,6354.0
12709,6354.5
12710,6355.0
12711,6355.5
12712,6356.0
12713,6356.5
12714,6357.0
12715,6357.5
12716,6358.0
12717,6358.5
12718,6359.0
12719,6359.5
12720,6360.0
12721,6360.5
12722,6361.0
12723,6361.5
12724,6362.0
12725,6362.5
12726,6363.0
12727,6363.5
12728,6364.0
12729,6364.5
12730,6365.0
12731,6365.5
12732,6366.0
12733,6366.5
12734,6367.0
12735,6367.5
12736,6368.0
12737,6368.5
12738,6369.0
12739,6369.5
12740,6370.0
12741,6370.5
12742,6371.0
12743,6371.5
12744,6372.0
12745,6372.5
12746,6373.0
12747,6373.5
12748,6374.0
12749,6374.5
12750,6375.0
12751,6375.5
12752,6376.0
12753,6376.5
12754,6377.0
12755,6377.5
12756,6378.0
12757,6378.5
12758,6379.0
12759,6379.5
12760,6380.0
12761,6380.5
12762,6381.0
12763,6381.5
12764,6382.0
12765,6382.5
12766,6383.0
12767,6383.5
12768,6384.0
12769,6384.5
12770,6385.0
12771,6385.5
12772,6386.0
12773,6386.5
12774,6387.0
12775,6387.5
12776,6388.0
12777,6388.5
12778,6389.0
12779,6389.5
12780,6390.0
12781,6390.5
12782,6391.0
12783,6391.5
12784,6392.0
12785,6392.5
12786,6393.0
12787,6393.5
12788,6394.0
12789,6394.5
12790,6395.0
12791,6395.5
12792,6396.0
12793,6396.5
12794,6397.0
12795,6397.5
12796,6398.0
12797,6398.5
12798,6399.0
12799,6399.5
12800,6400.0
12801,6400.5
12802,6401.0
12803,6401.5
12804,6402.0
12805,6402.5
12806,6403.0
12807,6403.5
12808,6404.0
12809,6404.5
12810,6405.0
12811,6405.5
12812,6406.0
12813,6406.5
12814,6407.0
12815,6407.5
12816,6408.0
12817,6408.5
12818,6409.0
12819,6409.5
12820,6410.0
12821,6410.5
12822,6411.0
12823,6411.5
12824,6412.0
12825,6412.5
12826,6413.0
12827,6413.5
12828,6414.0
12829,6414.5
12830,6415.0
12831,6415.5
12832,6416.0
12833,6416.5
12834,6417.0
12835,6417.5
12836,6418.0
12837,6418.5
12838,6419.0
12839,6419.5
12840,6420.0
12841,6420.5
12842,6421.0
12843,6421.5
12844,6422.0
12845,6422.5
12846,6423.0
12847,6423.5
12848,6424.0
12849,6424.5
12850,6425.0
12851,6425.5
12852,6426.0
12853,6426.5
12854,6427.0
12855,6427.5
12856,6428.0
12857,6428.5
12858,6429.0
12859,6429.5
12860,6430.0
12861,6430.5
12862,6431.0
12863,6431.5
12864,6432.0
12865,6432.5
12866,6433.0
12867,6433.5
12868,6434.0
12869,6434.5
12870,6435.0
12871,6435.5
12872,6436.0
12873,6436.5
12874,6437.0
12875,6437.5
12876,6438.0
12877,6438.5
